data_pid,water_lvl,lib_cap
1065215000,327.96,-1.27
1065215000,327.97,-1.26
1065215000,327.98,-1.25
1065215000,327.99,-1.24
1065215000,328.0,-1.23
1065215000,328.01,-1.22
1065215000,328.02,-1.21
1065215000,328.03,-1.2
1065215000,328.04,-1.19
1065215000,328.05,-1.18
1065215000,328.06,-1.17
1065215000,328.07,-1.16
1065215000,328.08,-1.15
1065215000,328.09,-1.14
1065215000,328.1,-1.13
1065215000,328.11,-1.12
1065215000,328.12,-1.11
1065215000,328.13,-1.1
1065215000,328.14,-1.09
1065215000,328.15,-1.08
1065215000,328.16,-1.06
1065215000,328.17,-1.05
1065215000,328.18,-1.04
1065215000,328.19,-1.03
1065215000,328.2,-1.02
1065215000,328.21,-1.01
1065215000,328.22,-1.0
1065215000,328.23,-0.99
1065215000,328.24,-0.98
1065215000,328.25,-0.97
1065215000,328.26,-0.96
1065215000,328.27,-0.95
1065215000,328.28,-0.94
1065215000,328.29,-0.92
1065215000,328.3,-0.91
1065215000,328.31,-0.9
1065215000,328.32,-0.89
1065215000,328.33,-0.88
1065215000,328.34,-0.87
1065215000,328.35,-0.86
1065215000,328.36,-0.85
1065215000,328.37,-0.84
1065215000,328.38,-0.83
1065215000,328.39,-0.81
1065215000,328.4,-0.8
1065215000,328.41,-0.79
1065215000,328.42,-0.78
1065215000,328.43,-0.77
1065215000,328.44,-0.76
1065215000,328.45,-0.75
1065215000,328.46,-0.74
1065215000,328.47,-0.73
1065215000,328.48,-0.71
1065215000,328.49,-0.7
1065215000,328.5,-0.69
1065215000,328.51,-0.68
1065215000,328.52,-0.67
1065215000,328.53,-0.66
1065215000,328.54,-0.65
1065215000,328.55,-0.63
1065215000,328.56,-0.62
1065215000,328.57,-0.61
1065215000,328.58,-0.6
1065215000,328.59,-0.59
1065215000,328.6,-0.58
1065215000,328.61,-0.57
1065215000,328.62,-0.55
1065215000,328.63,-0.54
1065215000,328.64,-0.53
1065215000,328.65,-0.52
1065215000,328.66,-0.51
1065215000,328.67,-0.5
1065215000,328.68,-0.49
1065215000,328.69,-0.47
1065215000,328.7,-0.46
1065215000,328.71,-0.45
1065215000,328.72,-0.44
1065215000,328.73,-0.43
1065215000,328.74,-0.42
1065215000,328.75,-0.4
1065215000,328.76,-0.39
1065215000,328.77,-0.38
1065215000,328.78,-0.37
1065215000,328.79,-0.36
1065215000,328.8,-0.35
1065215000,328.81,-0.33
1065215000,328.82,-0.32
1065215000,328.83,-0.31
1065215000,328.84,-0.3
1065215000,328.85,-0.29
1065215000,328.86,-0.27
1065215000,328.87,-0.26
1065215000,328.88,-0.25
1065215000,328.89,-0.24
1065215000,328.9,-0.23
1065215000,328.91,-0.21
1065215000,328.92,-0.2
1065215000,328.93,-0.19
1065215000,328.94,-0.18
1065215000,328.95,-0.17
1065215000,328.96,-0.15
1065215000,328.97,-0.14
1065215000,328.98,-0.13
1065215000,328.99,-0.12
1065215000,329.0,-0.11
1065215000,329.01,-0.09
1065215000,329.02,-0.08
1065215000,329.03,-0.07
1065215000,329.04,-0.06
1065215000,329.05,-0.04
1065215000,329.06,-0.03
1065215000,329.07,-0.02
1065215000,329.08,-0.01
1065215000,329.09,0.0
1065215000,329.1,0.02
1065215000,329.11,0.03
1065215000,329.12,0.04
1065215000,329.13,0.05
1065215000,329.14,0.07
1065215000,329.15,0.08
1065215000,329.16,0.09
1065215000,329.17,0.1
1065215000,329.18,0.12
1065215000,329.19,0.13
1065215000,329.2,0.14
1065215000,329.21,0.15
1065215000,329.22,0.17
1065215000,329.23,0.18
1065215000,329.24,0.19
1065215000,329.25,0.2
1065215000,329.26,0.22
1065215000,329.27,0.23
1065215000,329.28,0.24
1065215000,329.29,0.25
1065215000,329.3,0.27
1065215000,329.31,0.28
1065215000,329.32,0.29
1065215000,329.33,0.31
1065215000,329.34,0.32
1065215000,329.35,0.33
1065215000,329.36,0.34
1065215000,329.37,0.36
1065215000,329.38,0.37
1065215000,329.39,0.38
1065215000,329.4,0.39
1065215000,329.41,0.41
1065215000,329.42,0.42
1065215000,329.43,0.43
1065215000,329.44,0.45
1065215000,329.45,0.46
1065215000,329.46,0.47
1065215000,329.47,0.49
1065215000,329.48,0.5
1065215000,329.49,0.51
1065215000,329.5,0.52
1065215000,329.51,0.54
1065215000,329.52,0.55
1065215000,329.53,0.56
1065215000,329.54,0.58
1065215000,329.55,0.59
1065215000,329.56,0.6
1065215000,329.57,0.62
1065215000,329.58,0.63
1065215000,329.59,0.64
1065215000,329.6,0.66
1065215000,329.61,0.67
1065215000,329.62,0.68
1065215000,329.63,0.7
1065215000,329.64,0.71
1065215000,329.65,0.72
1065215000,329.66,0.74
1065215000,329.67,0.75
1065215000,329.68,0.76
1065215000,329.69,0.78
1065215000,329.7,0.79
1065215000,329.71,0.8
1065215000,329.72,0.82
1065215000,329.73,0.83
1065215000,329.74,0.84
1065215000,329.75,0.86
1065215000,329.76,0.87
1065215000,329.77,0.88
1065215000,329.78,0.9
1065215000,329.79,0.91
1065215000,329.8,0.92
1065215000,329.81,0.94
1065215000,329.82,0.95
1065215000,329.83,0.97
1065215000,329.84,0.98
1065215000,329.85,0.99
1065215000,329.86,1.01
1065215000,329.87,1.02
1065215000,329.88,1.03
1065215000,329.89,1.05
1065215000,329.9,1.06
1065215000,329.91,1.08
1065215000,329.92,1.09
1065215000,329.93,1.1
1065215000,329.94,1.12
1065215000,329.95,1.13
1065215000,329.96,1.14
1065215000,329.97,1.16
1065215000,329.98,1.17
1065215000,329.99,1.19
1065215000,330.0,1.2
1065215000,330.01,1.21
1065215000,330.02,1.23
1065215000,330.03,1.24
1065215000,330.04,1.26
1065215000,330.05,1.27
1065215000,330.06,1.28
1065215000,330.07,1.3
1065215000,330.08,1.31
1065215000,330.09,1.33
1065215000,330.1,1.34
1065215000,330.11,1.36
1065215000,330.12,1.37
1065215000,330.13,1.38
1065215000,330.14,1.4
1065215000,330.15,1.41
1065215000,330.16,1.43
1065215000,330.17,1.44
1065215000,330.18,1.46
1065215000,330.19,1.47
1065215000,330.2,1.48
1065215000,330.21,1.5
1065215000,330.22,1.51
1065215000,330.23,1.53
1065215000,330.24,1.54
1065215000,330.25,1.56
1065215000,330.26,1.57
1065215000,330.27,1.59
1065215000,330.28,1.6
1065215000,330.29,1.61
1065215000,330.3,1.63
1065215000,330.31,1.64
1065215000,330.32,1.66
1065215000,330.33,1.67
1065215000,330.34,1.69
1065215000,330.35,1.7
1065215000,330.36,1.72
1065215000,330.37,1.73
1065215000,330.38,1.75
1065215000,330.39,1.76
1065215000,330.4,1.78
1065215000,330.41,1.79
1065215000,330.42,1.8
1065215000,330.43,1.82
1065215000,330.44,1.83
1065215000,330.45,1.85
1065215000,330.46,1.86
1065215000,330.47,1.88
1065215000,330.48,1.89
1065215000,330.49,1.91
1065215000,330.5,1.92
1065215000,330.51,1.94
1065215000,330.52,1.95
1065215000,330.53,1.97
1065215000,330.54,1.98
1065215000,330.55,2.0
1065215000,330.56,2.01
1065215000,330.57,2.03
1065215000,330.58,2.04
1065215000,330.59,2.06
1065215000,330.6,2.07
1065215000,330.61,2.09
1065215000,330.62,2.1
1065215000,330.63,2.12
1065215000,330.64,2.14
1065215000,330.65,2.15
1065215000,330.66,2.17
1065215000,330.67,2.18
1065215000,330.68,2.2
1065215000,330.69,2.21
1065215000,330.7,2.23
1065215000,330.71,2.24
1065215000,330.72,2.26
1065215000,330.73,2.27
1065215000,330.74,2.29
1065215000,330.75,2.3
1065215000,330.76,2.32
1065215000,330.77,2.33
1065215000,330.78,2.35
1065215000,330.79,2.37
1065215000,330.8,2.38
1065215000,330.81,2.4
1065215000,330.82,2.41
1065215000,330.83,2.43
1065215000,330.84,2.44
1065215000,330.85,2.46
1065215000,330.86,2.47
1065215000,330.87,2.49
1065215000,330.88,2.51
1065215000,330.89,2.52
1065215000,330.9,2.54
1065215000,330.91,2.55
1065215000,330.92,2.57
1065215000,330.93,2.59
1065215000,330.94,2.6
1065215000,330.95,2.62
1065215000,330.96,2.63
1065215000,330.97,2.65
1065215000,330.98,2.66
1065215000,330.99,2.68
1065215000,331.0,2.7
1065215000,331.01,2.71
1065215000,331.02,2.73
1065215000,331.03,2.74
1065215000,331.04,2.76
1065215000,331.05,2.78
1065215000,331.06,2.79
1065215000,331.07,2.81
1065215000,331.08,2.82
1065215000,331.09,2.84
1065215000,331.1,2.86
1065215000,331.11,2.87
1065215000,331.12,2.89
1065215000,331.13,2.91
1065215000,331.14,2.92
1065215000,331.15,2.94
1065215000,331.16,2.95
1065215000,331.17,2.97
1065215000,331.18,2.99
1065215000,331.19,3.0
1065215000,331.2,3.02
1065215000,331.21,3.04
1065215000,331.22,3.05
1065215000,331.23,3.07
1065215000,331.24,3.08
1065215000,331.25,3.1
1065215000,331.26,3.12
1065215000,331.27,3.13
1065215000,331.28,3.15
1065215000,331.29,3.17
1065215000,331.3,3.18
1065215000,331.31,3.2
1065215000,331.32,3.22
1065215000,331.33,3.23
1065215000,331.34,3.25
1065215000,331.35,3.27
1065215000,331.36,3.28
1065215000,331.37,3.3
1065215000,331.38,3.32
1065215000,331.39,3.33
1065215000,331.4,3.35
1065215000,331.41,3.37
1065215000,331.42,3.38
1065215000,331.43,3.4
1065215000,331.44,3.42
1065215000,331.45,3.43
1065215000,331.46,3.45
1065215000,331.47,3.47
1065215000,331.48,3.49
1065215000,331.49,3.5
1065215000,331.5,3.52
1065215000,331.51,3.54
1065215000,331.52,3.55
1065215000,331.53,3.57
1065215000,331.54,3.59
1065215000,331.55,3.6
1065215000,331.56,3.62
1065215000,331.57,3.64
1065215000,331.58,3.66
1065215000,331.59,3.67
1065215000,331.6,3.69
1065215000,331.61,3.71
1065215000,331.62,3.72
1065215000,331.63,3.74
1065215000,331.64,3.76
1065215000,331.65,3.78
1065215000,331.66,3.79
1065215000,331.67,3.81
1065215000,331.68,3.83
1065215000,331.69,3.85
1065215000,331.7,3.86
1065215000,331.71,3.88
1065215000,331.72,3.9
1065215000,331.73,3.92
1065215000,331.74,3.93
1065215000,331.75,3.95
1065215000,331.76,3.97
1065215000,331.77,3.99
1065215000,331.78,4.0
1065215000,331.79,4.02
1065215000,331.8,4.04
1065215000,331.81,4.06
1065215000,331.82,4.07
1065215000,331.83,4.09
1065215000,331.84,4.11
1065215000,331.85,4.13
1065215000,331.86,4.14
1065215000,331.87,4.16
1065215000,331.88,4.18
1065215000,331.89,4.2
1065215000,331.9,4.22
1065215000,331.91,4.23
1065215000,331.92,4.25
1065215000,331.93,4.27
1065215000,331.94,4.29
1065215000,331.95,4.3
1065215000,331.96,4.32
1065215000,331.97,4.34
1065215000,331.98,4.36
1065215000,331.99,4.38
1065215000,332.0,4.39
1065215000,332.01,4.41
1065215000,332.02,4.43
1065215000,332.03,4.45
1065215000,332.04,4.47
1065215000,332.05,4.49
1065215000,332.06,4.5
1065215000,332.07,4.52
1065215000,332.08,4.54
1065215000,332.09,4.56
1065215000,332.1,4.58
1065215000,332.11,4.59
1065215000,332.12,4.61
1065215000,332.13,4.63
1065215000,332.14,4.65
1065215000,332.15,4.67
1065215000,332.16,4.69
1065215000,332.17,4.71
1065215000,332.18,4.72
1065215000,332.19,4.74
1065215000,332.2,4.76
1065215000,332.21,4.78
1065215000,332.22,4.8
1065215000,332.23,4.82
1065215000,332.24,4.83
1065215000,332.25,4.85
1065215000,332.26,4.87
1065215000,332.27,4.89
1065215000,332.28,4.91
1065215000,332.29,4.93
1065215000,332.3,4.95
1065215000,332.31,4.97
1065215000,332.32,4.98
1065215000,332.33,5.0
1065215000,332.34,5.02
1065215000,332.35,5.04
1065215000,332.36,5.06
1065215000,332.37,5.08
1065215000,332.38,5.1
1065215000,332.39,5.12
1065215000,332.4,5.14
1065215000,332.41,5.15
1065215000,332.42,5.17
1065215000,332.43,5.19
1065215000,332.44,5.21
1065215000,332.45,5.23
1065215000,332.46,5.25
1065215000,332.47,5.27
1065215000,332.48,5.29
1065215000,332.49,5.31
1065215000,332.5,5.33
1065215000,332.51,5.34
1065215000,332.52,5.36
1065215000,332.53,5.38
1065215000,332.54,5.4
1065215000,332.55,5.42
1065215000,332.56,5.44
1065215000,332.57,5.46
1065215000,332.58,5.48
1065215000,332.59,5.5
1065215000,332.6,5.52
1065215000,332.61,5.54
1065215000,332.62,5.56
1065215000,332.63,5.58
1065215000,332.64,5.6
1065215000,332.65,5.62
1065215000,332.66,5.64
1065215000,332.67,5.66
1065215000,332.68,5.67
1065215000,332.69,5.69
1065215000,332.7,5.71
1065215000,332.71,5.73
1065215000,332.72,5.75
1065215000,332.73,5.77
1065215000,332.74,5.79
1065215000,332.75,5.81
1065215000,332.76,5.83
1065215000,332.77,5.85
1065215000,332.78,5.87
1065215000,332.79,5.89
1065215000,332.8,5.91
1065215000,332.81,5.93
1065215000,332.82,5.95
1065215000,332.83,5.97
1065215000,332.84,5.99
1065215000,332.85,6.01
1065215000,332.86,6.03
1065215000,332.87,6.05
1065215000,332.88,6.07
1065215000,332.89,6.09
1065215000,332.9,6.11
1065215000,332.91,6.13
1065215000,332.92,6.15
1065215000,332.93,6.17
1065215000,332.94,6.19
1065215000,332.95,6.21
1065215000,332.96,6.23
1065215000,332.97,6.25
1065215000,332.98,6.27
1065215000,332.99,6.29
1065215000,333.0,6.31
1065215000,333.01,6.33
1065215000,333.02,6.35
1065215000,333.03,6.38
1065215000,333.04,6.4
1065215000,333.05,6.42
1065215000,333.06,6.44
1065215000,333.07,6.46
1065215000,333.08,6.48
1065215000,333.09,6.5
1065215000,333.1,6.52
1065215000,333.11,6.54
1065215000,333.12,6.56
1065215000,333.13,6.58
1065215000,333.14,6.6
1065215000,333.15,6.62
1065215000,333.16,6.64
1065215000,333.17,6.66
1065215000,333.18,6.68
1065215000,333.19,6.71
1065215000,333.2,6.73
1065215000,333.21,6.75
1065215000,333.22,6.77
1065215000,333.23,6.79
1065215000,333.24,6.81
1065215000,333.25,6.83
1065215000,333.26,6.85
1065215000,333.27,6.87
1065215000,333.28,6.89
1065215000,333.29,6.91
1065215000,333.3,6.94
1065215000,333.31,6.96
1065215000,333.32,6.98
1065215000,333.33,7.0
1065215000,333.34,7.02
1065215000,333.35,7.04
1065215000,333.36,7.06
1065215000,333.37,7.08
1065215000,333.38,7.11
1065215000,333.39,7.13
1065215000,333.4,7.15
1065215000,333.41,7.17
1065215000,333.42,7.19
1065215000,333.43,7.21
1065215000,333.44,7.23
1065215000,333.45,7.25
1065215000,333.46,7.28
1065215000,333.47,7.3
1065215000,333.48,7.32
1065215000,333.49,7.34
1065215000,333.5,7.36
1065215000,333.51,7.38
1065215000,333.52,7.41
1065215000,333.53,7.43
1065215000,333.54,7.45
1065215000,333.55,7.47
1065215000,333.56,7.49
1065215000,333.57,7.51
1065215000,333.58,7.54
1065215000,333.59,7.56
1065215000,333.6,7.58
1065215000,333.61,7.6
1065215000,333.62,7.62
1065215000,333.63,7.65
1065215000,333.64,7.67
1065215000,333.65,7.69
1065215000,333.66,7.71
1065215000,333.67,7.73
1065215000,333.68,7.75
1065215000,333.69,7.78
1065215000,333.7,7.8
1065215000,333.71,7.82
1065215000,333.72,7.84
1065215000,333.73,7.87
1065215000,333.74,7.89
1065215000,333.75,7.91
1065215000,333.76,7.93
1065215000,333.77,7.95
1065215000,333.78,7.98
1065215000,333.79,8.0
1065215000,333.8,8.02
1065215000,333.81,8.04
1065215000,333.82,8.07
1065215000,333.83,8.09
1065215000,333.84,8.11
1065215000,333.85,8.13
1065215000,333.86,8.16
1065215000,333.87,8.18
1065215000,333.88,8.2
1065215000,333.89,8.22
1065215000,333.9,8.25
1065215000,333.91,8.27
1065215000,333.92,8.29
1065215000,333.93,8.31
1065215000,333.94,8.34
1065215000,333.95,8.36
1065215000,333.96,8.38
1065215000,333.97,8.41
1065215000,333.98,8.43
1065215000,333.99,8.45
1065215000,334.0,8.47
1065215000,334.01,8.5
1065215000,334.02,8.52
1065215000,334.03,8.54
1065215000,334.04,8.57
1065215000,334.05,8.59
1065215000,334.06,8.61
1065215000,334.07,8.63
1065215000,334.08,8.66
1065215000,334.09,8.68
1065215000,334.1,8.7
1065215000,334.11,8.73
1065215000,334.12,8.75
1065215000,334.13,8.77
1065215000,334.14,8.8
1065215000,334.15,8.82
1065215000,334.16,8.84
1065215000,334.17,8.87
1065215000,334.18,8.89
1065215000,334.19,8.91
1065215000,334.2,8.94
1065215000,334.21,8.96
1065215000,334.22,8.98
1065215000,334.23,9.01
1065215000,334.24,9.03
1065215000,334.25,9.05
1065215000,334.26,9.08
1065215000,334.27,9.1
1065215000,334.28,9.12
1065215000,334.29,9.15
1065215000,334.3,9.17
1065215000,334.31,9.2
1065215000,334.32,9.22
1065215000,334.33,9.24
1065215000,334.34,9.27
1065215000,334.35,9.29
1065215000,334.36,9.31
1065215000,334.37,9.34
1065215000,334.38,9.36
1065215000,334.39,9.39
1065215000,334.4,9.41
1065215000,334.41,9.43
1065215000,334.42,9.46
1065215000,334.43,9.48
1065215000,334.44,9.51
1065215000,334.45,9.53
1065215000,334.46,9.55
1065215000,334.47,9.58
1065215000,334.48,9.6
1065215000,334.49,9.63
1065215000,334.5,9.65
1065215000,334.51,9.67
1065215000,334.52,9.7
1065215000,334.53,9.72
1065215000,334.54,9.75
1065215000,334.55,9.77
1065215000,334.56,9.8
1065215000,334.57,9.82
1065215000,334.58,9.85
1065215000,334.59,9.87
1065215000,334.6,9.89
1065215000,334.61,9.92
1065215000,334.62,9.94
1065215000,334.63,9.97
1065215000,334.64,9.99
1065215000,334.65,10.02
1065215000,334.66,10.04
1065215000,334.67,10.07
1065215000,334.68,10.09
1065215000,334.69,10.12
1065215000,334.7,10.14
1065215000,334.71,10.17
1065215000,334.72,10.19
1065215000,334.73,10.22
1065215000,334.74,10.24
1065215000,334.75,10.26
1065215000,334.76,10.29
1065215000,334.77,10.31
1065215000,334.78,10.34
1065215000,334.79,10.36
1065215000,334.8,10.39
1065215000,334.81,10.41
1065215000,334.82,10.44
1065215000,334.83,10.47
1065215000,334.84,10.49
1065215000,334.85,10.52
1065215000,334.86,10.54
1065215000,334.87,10.57
1065215000,334.88,10.59
1065215000,334.89,10.62
1065215000,334.9,10.64
1065215000,334.91,10.67
1065215000,334.92,10.69
1065215000,334.93,10.72
1065215000,334.94,10.74
1065215000,334.95,10.77
1065215000,334.96,10.79
1065215000,334.97,10.82
1065215000,334.98,10.85
1065215000,334.99,10.87
1065215000,335.0,10.9
1065215000,335.01,10.92
1065215000,335.02,10.95
1065215000,335.03,10.97
1065215000,335.04,11.0
1065215000,335.05,11.03
1065215000,335.06,11.05
1065215000,335.07,11.08
1065215000,335.08,11.1
1065215000,335.09,11.13
1065215000,335.1,11.15
1065215000,335.11,11.18
1065215000,335.12,11.21
1065215000,335.13,11.23
1065215000,335.14,11.26
1065215000,335.15,11.28
1065215000,335.16,11.31
1065215000,335.17,11.34
1065215000,335.18,11.36
1065215000,335.19,11.39
1065215000,335.2,11.42
1065215000,335.21,11.44
1065215000,335.22,11.47
1065215000,335.23,11.49
1065215000,335.24,11.52
1065215000,335.25,11.55
1065215000,335.26,11.57
1065215000,335.27,11.6
1065215000,335.28,11.63
1065215000,335.29,11.65
1065215000,335.3,11.68
1065215000,335.31,11.71
1065215000,335.32,11.73
1065215000,335.33,11.76
1065215000,335.34,11.78
1065215000,335.35,11.81
1065215000,335.36,11.84
1065215000,335.37,11.86
1065215000,335.38,11.89
1065215000,335.39,11.92
1065215000,335.4,11.95
1065215000,335.41,11.97
1065215000,335.42,12.0
1065215000,335.43,12.03
1065215000,335.44,12.05
1065215000,335.45,12.08
1065215000,335.46,12.11
1065215000,335.47,12.13
1065215000,335.48,12.16
1065215000,335.49,12.19
1065215000,335.5,12.21
1065215000,335.51,12.24
1065215000,335.52,12.27
1065215000,335.53,12.3
1065215000,335.54,12.32
1065215000,335.55,12.35
1065215000,335.56,12.38
1065215000,335.57,12.41
1065215000,335.58,12.43
1065215000,335.59,12.46
1065215000,335.6,12.49
1065215000,335.61,12.51
1065215000,335.62,12.54
1065215000,335.63,12.57
1065215000,335.64,12.6
1065215000,335.65,12.62
1065215000,335.66,12.65
1065215000,335.67,12.68
1065215000,335.68,12.71
1065215000,335.69,12.74
1065215000,335.7,12.76
1065215000,335.71,12.79
1065215000,335.72,12.82
1065215000,335.73,12.85
1065215000,335.74,12.87
1065215000,335.75,12.9
1065215000,335.76,12.93
1065215000,335.77,12.96
1065215000,335.78,12.99
1065215000,335.79,13.01
1065215000,335.8,13.04
1065215000,335.81,13.07
1065215000,335.82,13.1
1065215000,335.83,13.13
1065215000,335.84,13.15
1065215000,335.85,13.18
1065215000,335.86,13.21
1065215000,335.87,13.24
1065215000,335.88,13.27
1065215000,335.89,13.29
1065215000,335.9,13.32
1065215000,335.91,13.35
1065215000,335.92,13.38
1065215000,335.93,13.41
1065215000,335.94,13.44
1065215000,335.95,13.47
1065215000,335.96,13.49
1065215000,335.97,13.52
1065215000,335.98,13.55
1065215000,335.99,13.58
1065215000,336.0,13.61
1065215000,336.01,13.64
1065215000,336.02,13.67
1065215000,336.03,13.69
1065215000,336.04,13.72
1065215000,336.05,13.75
1065215000,336.06,13.78
1065215000,336.07,13.81
1065215000,336.08,13.84
1065215000,336.09,13.87
1065215000,336.1,13.9
1065215000,336.11,13.93
1065215000,336.12,13.95
1065215000,336.13,13.98
1065215000,336.14,14.01
1065215000,336.15,14.04
1065215000,336.16,14.07
1065215000,336.17,14.1
1065215000,336.18,14.13
1065215000,336.19,14.16
1065215000,336.2,14.19
1065215000,336.21,14.22
1065215000,336.22,14.25
1065215000,336.23,14.28
1065215000,336.24,14.3
1065215000,336.25,14.33
1065215000,336.26,14.36
1065215000,336.27,14.39
1065215000,336.28,14.42
1065215000,336.29,14.45
1065215000,336.3,14.48
1065215000,336.31,14.51
1065215000,336.32,14.54
1065215000,336.33,14.57
1065215000,336.34,14.6
1065215000,336.35,14.63
1065215000,336.36,14.66
1065215000,336.37,14.69
1065215000,336.38,14.72
1065215000,336.39,14.75
1065215000,336.4,14.78
1065215000,336.41,14.81
1065215000,336.42,14.84
1065215000,336.43,14.87
1065215000,336.44,14.9
1065215000,336.45,14.93
1065215000,336.46,14.96
1065215000,336.47,14.99
1065215000,336.48,15.02
1065215000,336.49,15.05
1065215000,336.5,15.08
1065215000,336.51,15.11
1065215000,336.52,15.14
1065215000,336.53,15.17
1065215000,336.54,15.2
1065215000,336.55,15.23
1065215000,336.56,15.26
1065215000,336.57,15.29
1065215000,336.58,15.32
1065215000,336.59,15.35
1065215000,336.6,15.38
1065215000,336.61,15.42
1065215000,336.62,15.45
1065215000,336.63,15.48
1065215000,336.64,15.51
1065215000,336.65,15.54
1065215000,336.66,15.57
1065215000,336.67,15.6
1065215000,336.68,15.63
1065215000,336.69,15.66
1065215000,336.7,15.69
1065215000,336.71,15.72
1065215000,336.72,15.75
1065215000,336.73,15.78
1065215000,336.74,15.82
1065215000,336.75,15.85
1065215000,336.76,15.88
1065215000,336.77,15.91
1065215000,336.78,15.94
1065215000,336.79,15.97
1065215000,336.8,16.0
1065215000,336.81,16.03
1065215000,336.82,16.07
1065215000,336.83,16.1
1065215000,336.84,16.13
1065215000,336.85,16.16
1065215000,336.86,16.19
1065215000,336.87,16.22
1065215000,336.88,16.25
1065215000,336.89,16.29
1065215000,336.9,16.32
1065215000,336.91,16.35
1065215000,336.92,16.38
1065215000,336.93,16.41
1065215000,336.94,16.44
1065215000,336.95,16.48
1065215000,336.96,16.51
1065215000,336.97,16.54
1065215000,336.98,16.57
1065215000,336.99,16.6
1065215000,337.0,16.63
1065215000,337.01,16.67
1065215000,337.02,16.7
1065215000,337.03,16.73
1065215000,337.04,16.76
1065215000,337.05,16.79
1065215000,337.06,16.83
1065215000,337.07,16.86
1065215000,337.08,16.89
1065215000,337.09,16.92
1065215000,337.1,16.96
1065215000,337.11,16.99
1065215000,337.12,17.02
1065215000,337.13,17.05
1065215000,337.14,17.08
1065215000,337.15,17.12
1065215000,337.16,17.15
1065215000,337.17,17.18
1065215000,337.18,17.21
1065215000,337.19,17.25
1065215000,337.2,17.28
1065215000,337.21,17.31
1065215000,337.22,17.34
1065215000,337.23,17.38
1065215000,337.24,17.41
1065215000,337.25,17.44
1065215000,337.26,17.48
1065215000,337.27,17.51
1065215000,337.28,17.54
1065215000,337.29,17.57
1065215000,337.3,17.61
1065215000,337.31,17.64
1065215000,337.32,17.67
1065215000,337.33,17.71
1065215000,337.34,17.74
1065215000,337.35,17.77
1065215000,337.36,17.81
1065215000,337.37,17.84
1065215000,337.38,17.87
1065215000,337.39,17.91
1065215000,337.4,17.94
1065215000,337.41,17.97
1065215000,337.42,18.01
1065215000,337.43,18.04
1065215000,337.44,18.07
1065215000,337.45,18.11
1065215000,337.46,18.14
1065215000,337.47,18.17
1065215000,337.48,18.21
1065215000,337.49,18.24
1065215000,337.5,18.27
1065215000,337.51,18.31
1065215000,337.52,18.34
1065215000,337.53,18.37
1065215000,337.54,18.41
1065215000,337.55,18.44
1065215000,337.56,18.48
1065215000,337.57,18.51
1065215000,337.58,18.54
1065215000,337.59,18.58
1065215000,337.6,18.61
1065215000,337.61,18.65
1065215000,337.62,18.68
1065215000,337.63,18.71
1065215000,337.64,18.75
1065215000,337.65,18.78
1065215000,337.66,18.82
1065215000,337.67,18.85
1065215000,337.68,18.88
1065215000,337.69,18.92
1065215000,337.7,18.95
1065215000,337.71,18.99
1065215000,337.72,19.02
1065215000,337.73,19.06
1065215000,337.74,19.09
1065215000,337.75,19.13
1065215000,337.76,19.16
1065215000,337.77,19.19
1065215000,337.78,19.23
1065215000,337.79,19.26
1065215000,337.8,19.3
1065215000,337.81,19.33
1065215000,337.82,19.37
1065215000,337.83,19.4
1065215000,337.84,19.44
1065215000,337.85,19.47
1065215000,337.86,19.51
1065215000,337.87,19.54
1065215000,337.88,19.58
1065215000,337.89,19.61
1065215000,337.9,19.65
1065215000,337.91,19.68
1065215000,337.92,19.72
1065215000,337.93,19.75
1065215000,337.94,19.79
1065215000,337.95,19.82
1065215000,337.96,19.86
1065215000,337.97,19.89
1065215000,337.98,19.93
1065215000,337.99,19.96
1065215000,338.0,20.0
1065215000,338.01,20.04
1065215000,338.02,20.07
1065215000,338.03,20.11
1065215000,338.04,20.14
1065215000,338.05,20.18
1065215000,338.06,20.21
1065215000,338.07,20.25
1065215000,338.08,20.28
1065215000,338.09,20.32
1065215000,338.1,20.36
1065215000,338.11,20.39
1065215000,338.12,20.43
1065215000,338.13,20.46
1065215000,338.14,20.5
1065215000,338.15,20.54
1065215000,338.16,20.57
1065215000,338.17,20.61
1065215000,338.18,20.64
1065215000,338.19,20.68
1065215000,338.2,20.72
1065215000,338.21,20.75
1065215000,338.22,20.79
1065215000,338.23,20.82
1065215000,338.24,20.86
1065215000,338.25,20.9
1065215000,338.26,20.93
1065215000,338.27,20.97
1065215000,338.28,21.01
1065215000,338.29,21.04
1065215000,338.3,21.08
1065215000,338.31,21.12
1065215000,338.32,21.15
1065215000,338.33,21.19
1065215000,338.34,21.23
1065215000,338.35,21.26
1065215000,338.36,21.3
1065215000,338.37,21.34
1065215000,338.38,21.37
1065215000,338.39,21.41
1065215000,338.4,21.45
1065215000,338.41,21.48
1065215000,338.42,21.52
1065215000,338.43,21.56
1065215000,338.44,21.59
1065215000,338.45,21.63
1065215000,338.46,21.67
1065215000,338.47,21.71
1065215000,338.48,21.74
1065215000,338.49,21.78
1065215000,338.5,21.82
1065215000,338.51,21.85
1065215000,338.52,21.89
1065215000,338.53,21.93
1065215000,338.54,21.97
1065215000,338.55,22.0
1065215000,338.56,22.04
1065215000,338.57,22.08
1065215000,338.58,22.12
1065215000,338.59,22.15
1065215000,338.6,22.19
1065215000,338.61,22.23
